Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","17366363","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01444","Sesame seed","2019","2019","t","467000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01444","Sesame seed","2020","2020","t","456900","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01444","Sesame seed","2021","2021","t","455400","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.05","Sisal, raw","2019","2019","t","14323.23","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.05","Sisal, raw","2020","2020","t","14280.11","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.05","Sisal, raw","2021","2021","t","14289.27","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0114","Sorghum","2019","2019","t","3137000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0114","Sorghum","2020","2020","t","2969900","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0114","Sorghum","2021","2021","t","3377200","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0141","Soya beans","2019","2019","t","18100000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0141","Soya beans","2020","2020","t","19600000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0141","Soya beans","2021","2021","t","16395400","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01215","Spinach","2019","2019","t","27540167","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01215","Spinach","2020","2020","t","28779000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01215","Spinach","2021","2021","t","29839491.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01354","Strawberries","2019","2019","t","3276200","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01354","Strawberries","2020","2020","t","3448500","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01354","Strawberries","2021","2021","t","3715100","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01801","Sugar beet","2019","2019","t","12272900","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01801","Sugar beet","2020","2020","t","11984000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01801","Sugar beet","2021","2021","t","7850900","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01802","Sugar cane","2019","2019","t","109388100","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01802","Sugar cane","2020","2020","t","108121000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01802","Sugar cane","2021","2021","t","106663800","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01445","Sunflower seed","2019","2019","t","2663500","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01445","Sunflower seed","2020","2020","t","2570200","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01445","Sunflower seed","2021","2021","t","2153900","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01530","Sweet potatoes","2019","2019","t","50162502.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01530","Sweet potatoes","2020","2020","t","51540449.28","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01530","Sweet potatoes","2021","2021","t","51570765.7","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.04","Tallowtree seeds","2019","2019","t","1017498.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.04","Tallowtree seeds","2020","2020","t","1021917.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.04","Tallowtree seeds","2021","2021","t","1036687.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","t","23000000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","23120000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01324","Tangerines, mandarins, clementines","2021","2021","t","25000000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01550","Taro","2019","2019","t","1883047.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01550","Taro","2020","2020","t","1909551.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01550","Taro","2021","2021","t","1884062.42","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01620","Tea leaves","2019","2019","t","12600000","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01620","Tea leaves","2020","2020","t","13200000","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01620","Tea leaves","2021","2021","t","14200000","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01234","Tomatoes","2019","2019","t","62869502","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01234","Tomatoes","2020","2020","t","60965928.92","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01234","Tomatoes","2021","2021","t","61584919.64","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01191","Triticale","2019","2019","t","377773.82","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01191","Triticale","2020","2020","t","364704.14","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01191","Triticale","2021","2021","t","369394.73","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.02","True hemp, raw or retted","2019","2019","t","100833.33","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.02","True hemp, raw or retted","2020","2020","t","110577.78","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01929.02","True hemp, raw or retted","2021","2021","t","105870.37","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.02","Tung nuts","2019","2019","t","371704.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.02","Tung nuts","2020","2020","t","381567.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01499.02","Tung nuts","2021","2021","t","375421.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","2611610","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","2134000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","2127600","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01658","Vanilla, raw","2019","2019","t","423.58","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01658","Vanilla, raw","2020","2020","t","432.88","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01658","Vanilla, raw","2021","2021","t","438.55","E","Estimated value",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01376","Walnuts, in shell","2019","2019","t","1000000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01376","Walnuts, in shell","2020","2020","t","1100000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01376","Walnuts, in shell","2021","2021","t","1100000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01221","Watermelons","2019","2019","t","60861241","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01221","Watermelons","2020","2020","t","62343600","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","01221","Watermelons","2021","2021","t","61634000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0111","Wheat","2019","2019","t","133596300","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0111","Wheat","2020","2020","t","134250000","A","Official figure",""
"QCL","Crops and livestock products","156","China, mainland","5510","Production","0111","Wheat","2021","2021","t","136946000","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01341","Apples","2019","2019","t","1178","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01341","Apples","2020","2020","t","1041","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01341","Apples","2021","2021","t","1458","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01343","Apricots","2019","2019","t","8270","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01343","Apricots","2020","2020","t","18607","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01343","Apricots","2021","2021","t","17850","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01379.01","Areca nuts","2019","2019","t","103767","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01379.01","Areca nuts","2020","2020","t","98565","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01379.01","Areca nuts","2021","2021","t","95536","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01211","Asparagus","2019","2019","t","2681","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01211","Asparagus","2020","2020","t","3012","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01211","Asparagus","2021","2021","t","3097","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01312","Bananas","2019","2019","t","342629","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01312","Bananas","2020","2020","t","359600","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01312","Bananas","2021","2021","t","337144","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0115","Barley","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0115","Barley","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0115","Barley","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01701","Beans, dry","2019","2019","t","12136","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01701","Beans, dry","2020","2020","t","12784.16","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01701","Beans, dry","2021","2021","t","12587","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01243","Broad beans and horse beans, green","2019","2019","t","69309","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01243","Broad beans and horse beans, green","2020","2020","t","75675.27","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01243","Broad beans and horse beans, green","2021","2021","t","72425","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01212","Cabbages","2019","2019","t","637439","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01212","Cabbages","2020","2020","t","616072","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01212","Cabbages","2021","2021","t","611713","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","52079","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01229","Cantaloupes and other melons","2020","2020","t","56383","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01229","Cantaloupes and other melons","2021","2021","t","58261","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01251","Carrots and turnips","2019","2019","t","103898","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01251","Carrots and turnips","2020","2020","t","77942.79","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01251","Carrots and turnips","2021","2021","t","87024","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01520.01","Cassava, fresh","2019","2019","t","11085","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01520.01","Cassava, fresh","2020","2020","t","8248","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01520.01","Cassava, fresh","2021","2021","t","6255","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01447","Castor oil seeds","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01447","Castor oil seeds","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01447","Castor oil seeds","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01213","Cauliflowers and broccoli","2019","2019","t","69103","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","70691.32","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01213","Cauliflowers and broccoli","2021","2021","t","69392","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01199.90","Cereals n.e.c.","2019","2019","t","408.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01199.90","Cereals n.e.c.","2020","2020","t","402.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01199.90","Cereals n.e.c.","2021","2021","t","402.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","29221","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","t","30071.76","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","t","28028","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01460","Coconuts, in shell","2019","2019","t","18955","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01460","Coconuts, in shell","2020","2020","t","17890.78","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01460","Coconuts, in shell","2021","2021","t","17169","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01610","Coffee, green","2019","2019","t","1012","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01610","Coffee, green","2020","2020","t","970","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01610","Coffee, green","2021","2021","t","906","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01232","Cucumbers and gherkins","2019","2019","t","48968","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01232","Cucumbers and gherkins","2020","2020","t","51330.67","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01232","Cucumbers and gherkins","2021","2021","t","47975","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01233","Eggplants (aubergines)","2019","2019","t","34874","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01233","Eggplants (aubergines)","2020","2020","t","35344.08","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01233","Eggplants (aubergines)","2021","2021","t","33988","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.01","Flax, raw or retted","2019","2019","t","272.39","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.01","Flax, raw or retted","2020","2020","t","272.17","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.01","Flax, raw or retted","2021","2021","t","271.84","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01657","Ginger, raw","2019","2019","t","23986","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01657","Ginger, raw","2020","2020","t","22343.66","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01657","Ginger, raw","2021","2021","t","22237","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01330","Grapes","2019","2019","t","88635","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01330","Grapes","2020","2020","t","74003","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01330","Grapes","2021","2021","t","69900","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01290.01","Green corn (maize)","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01290.01","Green corn (maize)","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01290.01","Green corn (maize)","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01252","Green garlic","2019","2019","t","47464","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01252","Green garlic","2020","2020","t","51634","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01252","Green garlic","2021","2021","t","55887","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0142","Groundnuts, excluding shelled","2019","2019","t","53198","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","53765","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0142","Groundnuts, excluding shelled","2021","2021","t","49637","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01922.01","Jute, raw or retted","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01922.01","Jute, raw or retted","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01922.01","Jute, raw or retted","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01254","Leeks and other alliaceous vegetables","2019","2019","t","24657","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01254","Leeks and other alliaceous vegetables","2020","2020","t","22954.85","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01254","Leeks and other alliaceous vegetables","2021","2021","t","21784","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01322","Lemons and limes","2019","2019","t","46105","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01322","Lemons and limes","2020","2020","t","44705.51","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01322","Lemons and limes","2021","2021","t","38859","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0112","Maize (corn)","2019","2019","t","178762","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0112","Maize (corn)","2020","2020","t","206476.33","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0112","Maize (corn)","2021","2021","t","210124","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01316","Mangoes, guavas and mangosteens","2019","2019","t","167791","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","171537","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01316","Mangoes, guavas and mangosteens","2021","2021","t","171662","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.01","Melonseed","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.01","Melonseed","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.01","Melonseed","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0118","Millet","2019","2019","t","497.99","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0118","Millet","2020","2020","t","502.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","0118","Millet","2021","2021","t","507.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01270","Mushrooms and truffles","2019","2019","t","9399","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01270","Mushrooms and truffles","2020","2020","t","8447","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01270","Mushrooms and truffles","2021","2021","t","9103","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01450","Olives","2019","2019","t","2599.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01450","Olives","2020","2020","t","2594.21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01450","Olives","2021","2021","t","2604.32","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","57974","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","63843.71","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","t","58642","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.01","Onions and shallots, green","2019","2019","t","101815","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.01","Onions and shallots, green","2020","2020","t","99862","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01253.01","Onions and shallots, green","2021","2021","t","102995","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01323","Oranges","2019","2019","t","147638","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01323","Oranges","2020","2020","t","141167.38","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01323","Oranges","2021","2021","t","115121","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01241.90","Other beans, green","2019","2019","t","13021.28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01241.90","Other beans, green","2020","2020","t","13458.59","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01241.90","Other beans, green","2021","2021","t","13370.34","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","70436","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","68511.71","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01329","Other citrus fruit, n.e.c.","2021","2021","t","73388","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2019","2019","t","366.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","t","363.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2021","2021","t","369.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","157202","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","165997","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01359.90","Other fruits, n.e.c.","2021","2021","t","161858","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.90","Other oil seeds, n.e.c.","2019","2019","t","24129.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.90","Other oil seeds, n.e.c.","2020","2020","t","25371.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01449.90","Other oil seeds, n.e.c.","2021","2021","t","25717.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01319","Other tropical fruits, n.e.c.","2019","2019","t","343419","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","450671","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01319","Other tropical fruits, n.e.c.","2021","2021","t","405438","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","961830","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","959266","A","Official figure",""
