Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","036","Australia","5510","Production","01214","Lettuce and chicory","2017","2017","t","146262","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01214","Lettuce and chicory","2018","2018","t","148349","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01441","Linseed","2015","2015","t","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01441","Linseed","2016","2016","t","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01441","Linseed","2017","2017","t","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01441","Linseed","2018","2018","t","7000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.02","Lupins","2015","2015","t","651946","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.02","Lupins","2016","2016","t","1031425","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.02","Lupins","2017","2017","t","714254","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.02","Lupins","2018","2018","t","798629","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0112","Maize (corn)","2015","2015","t","494589","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0112","Maize (corn)","2016","2016","t","400032","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0112","Maize (corn)","2017","2017","t","436193.85","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0112","Maize (corn)","2018","2018","t","387240","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01316","Mangoes, guavas and mangosteens","2015","2015","t","39010","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01316","Mangoes, guavas and mangosteens","2016","2016","t","42515","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01316","Mangoes, guavas and mangosteens","2017","2017","t","43748","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01316","Mangoes, guavas and mangosteens","2018","2018","t","56893","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0118","Millet","2015","2015","t","36442.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0118","Millet","2016","2016","t","36400.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0118","Millet","2017","2017","t","36802.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0118","Millet","2018","2018","t","36870","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01270","Mushrooms and truffles","2015","2015","t","42777","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01270","Mushrooms and truffles","2016","2016","t","50387","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01270","Mushrooms and truffles","2017","2017","t","46326","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01270","Mushrooms and truffles","2018","2018","t","51222","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01442","Mustard seed","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01442","Mustard seed","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01442","Mustard seed","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01442","Mustard seed","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0117","Oats","2015","2015","t","1299680","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0117","Oats","2016","2016","t","2265503.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0117","Oats","2017","2017","t","1227837","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0117","Oats","2018","2018","t","1134618.64","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01450","Olives","2015","2015","t","84500","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01450","Olives","2016","2016","t","86800","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01450","Olives","2017","2017","t","122570","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01450","Olives","2018","2018","t","89700","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","t","314934","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","t","264547","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","t","263236.44","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","t","278938","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01323","Oranges","2015","2015","t","337636","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01323","Oranges","2016","2016","t","398610","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01323","Oranges","2017","2017","t","332321","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01323","Oranges","2018","2018","t","378233","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01241.90","Other beans, green","2015","2015","t","34045","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01241.90","Other beans, green","2016","2016","t","35601","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01241.90","Other beans, green","2017","2017","t","41373","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01241.90","Other beans, green","2018","2018","t","45903","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","t","4562","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","t","6809","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","t","6957.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","t","7664.36","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01329","Other citrus fruit, n.e.c.","2015","2015","t","625.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","t","1225.66","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","t","1095.08","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","t","1006.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","t","39515.93","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","t","42920.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","t","46165","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","t","44014","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01319","Other tropical fruits, n.e.c.","2015","2015","t","7277.93","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01319","Other tropical fruits, n.e.c.","2016","2016","t","7347.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01319","Other tropical fruits, n.e.c.","2017","2017","t","7409.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01319","Other tropical fruits, n.e.c.","2018","2018","t","7478.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","t","181584.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","t","184907.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","t","188114.29","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","t","191192.19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01317","Papayas","2015","2015","t","10110.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01317","Papayas","2016","2016","t","8229.75","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01317","Papayas","2017","2017","t","10197.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01317","Papayas","2018","2018","t","11967.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01345","Peaches and nectarines","2015","2015","t","78901","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01345","Peaches and nectarines","2016","2016","t","80807","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01345","Peaches and nectarines","2017","2017","t","82659","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01345","Peaches and nectarines","2018","2018","t","82407","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.01","Pears","2015","2015","t","105243","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.01","Pears","2016","2016","t","104928","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.01","Pears","2017","2017","t","96741","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.01","Pears","2018","2018","t","103748","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01705","Peas, dry","2015","2015","t","290400","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01705","Peas, dry","2016","2016","t","204500","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01705","Peas, dry","2017","2017","t","415186","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01705","Peas, dry","2018","2018","t","317209","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01242","Peas, green","2015","2015","t","18925.45","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01242","Peas, green","2016","2016","t","19811","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01242","Peas, green","2017","2017","t","20574","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01242","Peas, green","2018","2018","t","22929","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01359.01","Persimmons","2015","2015","t","1364.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01359.01","Persimmons","2016","2016","t","1693.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01359.01","Persimmons","2017","2017","t","1835.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01359.01","Persimmons","2018","2018","t","1981.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01318","Pineapples","2015","2015","t","82380","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01318","Pineapples","2016","2016","t","71782","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01318","Pineapples","2017","2017","t","85921.7","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01318","Pineapples","2018","2018","t","88660","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01375","Pistachios, in shell","2015","2015","t","1602.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01375","Pistachios, in shell","2016","2016","t","1661.68","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01375","Pistachios, in shell","2017","2017","t","1720.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01375","Pistachios, in shell","2018","2018","t","1777.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01346","Plums and sloes","2015","2015","t","22552.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01346","Plums and sloes","2016","2016","t","17992","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01346","Plums and sloes","2017","2017","t","23522.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01346","Plums and sloes","2018","2018","t","24629.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","10175.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","8192","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","9871.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","9917.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01510","Potatoes","2015","2015","t","1154503","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01510","Potatoes","2016","2016","t","1130175","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01510","Potatoes","2017","2017","t","1105194.17","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01510","Potatoes","2018","2018","t","1188655","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01235","Pumpkins, squash and gourds","2015","2015","t","105547.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01235","Pumpkins, squash and gourds","2016","2016","t","94482","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01235","Pumpkins, squash and gourds","2017","2017","t","101503.73","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01235","Pumpkins, squash and gourds","2018","2018","t","92707","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.02","Quinces","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.02","Quinces","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.02","Quinces","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01342.02","Quinces","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01443","Rape or colza seed","2015","2015","t","2775478.99","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01443","Rape or colza seed","2016","2016","t","4313230","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01443","Rape or colza seed","2017","2017","t","3893071","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01443","Rape or colza seed","2018","2018","t","2365839.14","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01353.01","Raspberries","2015","2015","t","685.78","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01353.01","Raspberries","2016","2016","t","632.77","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01353.01","Raspberries","2017","2017","t","614.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01353.01","Raspberries","2018","2018","t","632.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0113","Rice","2015","2015","t","690390","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0113","Rice","2016","2016","t","273942","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0113","Rice","2017","2017","t","807304.46","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0113","Rice","2018","2018","t","635113","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0116","Rye","2015","2015","t","30359.21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0116","Rye","2016","2016","t","30020.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0116","Rye","2017","2017","t","30000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","0116","Rye","2018","2018","t","29614.77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01446","Safflower seed","2015","2015","t","3459.71","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01446","Safflower seed","2016","2016","t","3809.65","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01446","Safflower seed","2017","2017","t","3546.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01446","Safflower seed","2018","2018","t","3605.19","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01921.01","Seed cotton, unginned","2015","2015","t","1274100","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","1518678","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","2150961","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","2450000","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0114","Sorghum","2015","2015","t","2209173","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0114","Sorghum","2016","2016","t","1790574","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0114","Sorghum","2017","2017","t","994000.94","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0114","Sorghum","2018","2018","t","1257219","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0141","Soya beans","2015","2015","t","37439","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0141","Soya beans","2016","2016","t","29403","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0141","Soya beans","2017","2017","t","31335","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0141","Soya beans","2018","2018","t","28903","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01215","Spinach","2015","2015","t","9553.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01215","Spinach","2016","2016","t","9317.68","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01215","Spinach","2017","2017","t","9085.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01215","Spinach","2018","2018","t","8860.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01354","Strawberries","2015","2015","t","45604","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01354","Strawberries","2016","2016","t","48401","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01354","Strawberries","2017","2017","t","45251","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01354","Strawberries","2018","2018","t","57384","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01802","Sugar cane","2015","2015","t","32379153","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01802","Sugar cane","2016","2016","t","34403004","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01802","Sugar cane","2017","2017","t","36561497.03","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01802","Sugar cane","2018","2018","t","33506830","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01445","Sunflower seed","2015","2015","t","30000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01445","Sunflower seed","2016","2016","t","19177","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01445","Sunflower seed","2017","2017","t","17000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01445","Sunflower seed","2018","2018","t","13614","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01530","Sweet potatoes","2015","2015","t","79693.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01530","Sweet potatoes","2016","2016","t","83421","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01530","Sweet potatoes","2017","2017","t","87528.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01530","Sweet potatoes","2018","2018","t","91468.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01324","Tangerines, mandarins, clementines","2015","2015","t","101437","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01324","Tangerines, mandarins, clementines","2016","2016","t","125233","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01324","Tangerines, mandarins, clementines","2017","2017","t","127267","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01324","Tangerines, mandarins, clementines","2018","2018","t","138007","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01234","Tomatoes","2015","2015","t","389205","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01234","Tomatoes","2016","2016","t","405167","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01234","Tomatoes","2017","2017","t","371577.55","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01234","Tomatoes","2018","2018","t","386376","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01191","Triticale","2015","2015","t","143043","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01191","Triticale","2016","2016","t","127393","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01191","Triticale","2017","2017","t","149949.17","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01191","Triticale","2018","2018","t","86957","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01970","Unmanufactured tobacco","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.01","Vetches","2015","2015","t","7503.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.01","Vetches","2016","2016","t","8091.94","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.01","Vetches","2017","2017","t","7763.2","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01709.01","Vetches","2018","2018","t","7786.37","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01376","Walnuts, in shell","2015","2015","t","6321.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01376","Walnuts, in shell","2016","2016","t","8396.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01376","Walnuts, in shell","2017","2017","t","9642.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01376","Walnuts, in shell","2018","2018","t","10826.79","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01221","Watermelons","2015","2015","t","168470","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","036","Australia","5510","Production","01221","Watermelons","2016","2016","t","163700.76","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01221","Watermelons","2017","2017","t","170572.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","01221","Watermelons","2018","2018","t","175432.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0111","Wheat","2015","2015","t","22274514","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0111","Wheat","2016","2016","t","31818743.54","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0111","Wheat","2017","2017","t","20941134","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5510","Production","0111","Wheat","2018","2018","t","17597560.79","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01341","Apples","2015","2015","t","287600","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01341","Apples","2016","2016","t","101670","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01341","Apples","2017","2017","t","185240","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01341","Apples","2018","2018","t","387950","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01343","Apricots","2015","2015","t","8669.06","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01343","Apricots","2016","2016","t","5257.36","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01343","Apricots","2017","2017","t","6484","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01343","Apricots","2018","2018","t","9310","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01211","Asparagus","2015","2015","t","2458.57","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01211","Asparagus","2016","2016","t","2568.18","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01211","Asparagus","2017","2017","t","3038","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01211","Asparagus","2018","2018","t","3080","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01311","Avocados","2018","2018","t","0","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","01312","Bananas","2018","2018","t","0","A","Official figure",""
